date,delivery_month,open_cny_per_ton,high_cny_per_ton,low_cny_per_ton,close_cny_per_ton,settlement_cny_per_ton,pre_settlement_cny_per_ton,volume_lots,open_interest_lots,open_interest_change,turnover
2022-11-28,2301,65360.0,65620.0,64000.0,64130,64560,65020,118987,147823,-885,3841142.785
2022-11-29,2301,64650.0,65360.0,64470.0,65080,64860,64560,98472,147420,-403,3193577.515
2022-11-30,2301,65080.0,65200.0,64550.0,64680,64790,64860,66304,147320,-100,2148190.18
2022-12-01,2301,65620.0,66050.0,65150.0,65890,65620,64790,102607,151706,4386,3366628.71
2022-12-02,2301,65520.0,66300.0,65520.0,66240,65830,65620,72762,147143,-4563,2395201.53
2022-12-05,2301,65950.0,66860.0,65590.0,66260,66220,65830,89722,145004,-2139,2970834.165
2022-12-06,2301,66190.0,66280.0,65550.0,65770,65900,66220,57736,143257,-1747,1902666.6
2022-12-07,2301,65890.0,66570.0,65300.0,65440,65860,65900,89484,146578,3321,2947128.395
2022-12-08,2301,65670.0,66520.0,65500.0,66360,66020,65860,68350,144893,-1685,2256306.235
2022-12-09,2301,66660.0,67160.0,66350.0,67120,66800,66020,72302,148592,3699,2415004.1
2022-12-12,2301,66590.0,66730.0,65890.0,66030,66280,66800,77966,142968,-5624,2583905.78
2022-12-13,2301,66030.0,66210.0,65530.0,66070,65910,66280,59251,140829,-2139,1952704.805
2022-12-14,2301,66340.0,67000.0,66180.0,66510,66520,65910,75527,142834,2005,2512336.55
2022-12-15,2301,66160.0,66340.0,65830.0,65980,66010,66520,66557,138262,-4572,2197001.46
2022-12-16,2301,66040.0,66060.0,65060.0,65260,65460,66010,88099,130399,-7863,2883661.905
2022-12-19,2301,65050.0,65950.0,64910.0,65110,65310,65460,76102,123414,-6985,2485467.555
2022-12-20,2301,65410.0,65650.0,64600.0,65060,65160,65310,71870,114226,-9188,2341697.085
2022-12-21,2301,65160.0,65920.0,65140.0,65760,65640,65160,65815,104044,-10182,2160331.1
2022-12-22,2301,65760.0,66300.0,65640.0,65820,65990,65640,48898,96957,-7087,1613615.49
2022-12-23,2301,65710.0,65790.0,65330.0,65450,65500,65990,45082,90762,-6195,1476496.565
2022-12-26,2301,65450.0,66120.0,65330.0,66040,65830,65500,48638,80204,-10558,1600987.065
2022-12-27,2302,65850.0,66660.0,65850.0,66420,66330,65780,44544,101894,2468,1477458.315
2022-12-28,2302,66810.0,66820.0,66190.0,66440,66520,66330,50067,103242,1348,1665250.37
2022-12-29,2302,66440.0,66500.0,66170.0,66430,66320,66520,37986,104321,1079,1259700.59
2022-12-30,2302,66180.0,66320.0,65970.0,66260,66120,66320,44425,99641,-4680,1468706.885
2023-01-03,2302,66160.0,66250.0,65310.0,65790,65670,66120,49935,96846,-2795,1639657.265
2023-01-04,2302,65580.0,65780.0,64520.0,64560,65040,65670,64526,99483,2637,2098419.695
2023-01-05,2302,63940.0,64460.0,63850.0,64290,64110,65040,64355,98356,-1127,2063038.94
2023-01-06,2303,65040.0,65320.0,64860.0,65190,65090,64030,68792,146174,-1138,2238945.405
2023-01-09,2303,64860.0,66260.0,64650.0,66090,65640,65090,100818,159235,13061,3309193.125
2023-01-10,2303,66370.0,66860.0,66290.0,66590,66540,65640,75072,169752,10517,2497726.39
2023-01-11,2303,66860.0,68020.0,66700.0,68000,67420,66540,95788,189204,19452,3229181.495
2023-01-12,2303,68020.0,69040.0,68020.0,68660,68660,67420,103292,198167,8963,3546211.175
2023-01-13,2303,68680.0,69390.0,68430.0,68630,68840,68660,102399,201290,3123,3524598.02
2023-01-16,2303,68530.0,68950.0,68070.0,68640,68600,68840,64322,197618,-3672,2206541.27
2023-01-17,2303,68740.0,68840.0,68320.0,68400,68560,68600,51649,193550,-4068,1770593.58
2023-01-18,2303,68900.0,70450.0,68780.0,70300,69700,68560,91193,198229,4679,3178209.8
2023-01-19,2303,70910.0,71500.0,69280.0,69680,70340,69700,101438,188881,-9348,3567649.25
2023-01-20,2303,69550.0,70650.0,69430.0,70420,70150,70340,73528,185326,-3555,2579279.4
2023-01-30,2303,70290.0,70300.0,69180.0,69330,69690,70150,57386,177532,-7794,1999856.505
2023-01-31,2303,69470.0,69790.0,69170.0,69240,69450,69690,68468,175820,-1712,2377632.485
2023-02-01,2303,69030.0,70000.0,68930.0,69700,69560,69450,58753,176168,348,2043447.545
2023-02-02,2303,69490.0,69540.0,68700.0,69060,69180,69560,74163,173518,-2650,2565659.4
2023-02-03,2303,68930.0,69440.0,68350.0,68890,68860,69180,83202,166505,-7013,2864993.855
2023-02-06,2303,68870.0,68980.0,68140.0,68340,68490,68860,89845,165143,-1362,3077079.285
2023-02-07,2303,68250.0,68360.0,67570.0,68260,68010,68490,76281,162437,-2706,2594098.575
2023-02-08,2303,67920.0,68750.0,67660.0,68640,68200,68010,68125,160063,-2374,2323388.605
2023-02-09,2303,68920.0,68980.0,68000.0,68640,68480,68200,66473,154927,-5136,2276302.965
2023-02-10,2303,68640.0,68940.0,68160.0,68420,68480,68480,65780,152323,-2604,2252517.085
2023-02-13,2303,68490.0,68560.0,67800.0,68150,68150,68480,63680,146260,-6063,2170200.405
2023-02-14,2303,68380.0,68780.0,68130.0,68680,68520,68150,53050,146151,-109,1817500.565
2023-02-15,2303,68630.0,69260.0,68370.0,68640,68850,68520,94661,145118,-1033,3259106.305
2023-02-16,2303,68290.0,68660.0,67820.0,68510,68260,68850,73566,136161,-8957,2510933.035
2023-02-17,2303,68810.0,69380.0,68560.0,68880,68980,68260,65567,131996,-4165,2261719.455
2023-02-20,2303,68800.0,69400.0,68580.0,69400,69040,68980,56876,127317,-4679,1963434.32
2023-02-21,2303,69770.0,70130.0,69640.0,70100,69830,69040,56137,116997,-10320,1960083.895
2023-02-22,2304,70360.0,70800.0,70180.0,70200,70480,69940,71344,160122,11572,2514508.09
2023-02-23,2304,70240.0,70480.0,69920.0,70010,70220,70480,58252,163849,3727,2045315.49
2023-02-24,2304,70210.0,70280.0,69060.0,69610,69550,70220,87917,163360,-489,3057540.39
2023-02-27,2304,69120.0,69350.0,68290.0,68300,68710,69550,121453,159665,-3695,4172983.7
2023-02-28,2304,68460.0,69080.0,68460.0,69050,68730,68710,85168,150661,-9004,2926908.94
2023-03-01,2304,69260.0,70170.0,69110.0,70080,69670,68730,87608,154787,4126,3052062.845
2023-03-02,2304,70160.0,70260.0,69730.0,69780,69970,69670,62414,154676,-111,2183626.0
2023-03-03,2304,69100.0,69910.0,69000.0,69820,69390,69970,80001,152202,-2474,2775649.04
2023-03-06,2304,69820.0,69900.0,69300.0,69310,69520,69390,55739,145748,-6454,1937561.075
2023-03-07,2304,69110.0,69800.0,69050.0,69590,69560,69520,51218,147482,1734,1781446.38
2023-03-08,2304,69250.0,69320.0,68680.0,68880,68950,69560,82682,145772,-1710,2850498.735
2023-03-09,2304,69160.0,69700.0,68910.0,69290,69300,68950,76750,144010,-1762,2659740.64
2023-03-10,2304,69380.0,69700.0,68800.0,68810,69140,69300,70261,143690,-320,2429098.95
2023-03-13,2304,68860.0,69410.0,68540.0,69270,68970,69140,110572,145271,1581,3813618.715
2023-03-14,2304,67780.0,68960.0,67500.0,68550,68270,68970,119029,141833,-3438,4063355.715
2023-03-15,2304,68970.0,69100.0,68550.0,68660,68790,68270,62871,139125,-2708,2162688.395
2023-03-16,2304,67130.0,67650.0,66360.0,66420,67090,68790,166168,132233,-6892,5574814.405
2023-03-17,2304,66620.0,67440.0,66160.0,67220,66890,67090,103162,115381,-16852,3450254.345
2023-03-20,2305,66980.0,67560.0,66540.0,66620,67010,66690,83497,148840,5390,2797624.815
2023-03-21,2305,67390.0,67650.0,67170.0,67530,67390,67010,76058,153584,4744,2563038.145
2023-03-22,2305,68280.0,68390.0,67740.0,68080,68050,67390,91995,157789,4205,3130456.74
2023-03-23,2305,68530.0,68750.0,68250.0,68350,68500,68050,89492,161802,4013,3065195.19
2023-03-24,2305,68420.0,69820.0,68330.0,69760,69120,68500,120251,173603,11801,4156293.08
2023-03-27,2305,69120.0,69380.0,68830.0,69250,69170,69120,96208,171085,-2518,3327566.535
2023-03-28,2305,69150.0,69730.0,69050.0,69320,69430,69170,68650,171323,238,2383232.07
2023-03-29,2305,69180.0,69680.0,69150.0,69280,69390,69430,59116,172322,999,2051288.27
2023-03-30,2305,69900.0,69990.0,69410.0,69660,69700,69390,73914,173919,1597,2575932.18
2023-03-31,2305,69670.0,69790.0,69130.0,69200,69440,69700,77154,172624,-1295,2679019.885
2023-04-03,2305,69100.0,69800.0,69040.0,69150,69370,69440,73815,172900,276,2560596.2
2023-04-04,2305,69480.0,69600.0,68890.0,69080,69170,69370,70666,170012,-2888,2444175.15
2023-04-06,2305,68500.0,68760.0,68430.0,68520,68610,69170,63458,165003,-5009,2176965.05
2023-04-07,2305,68400.0,69090.0,68120.0,69040,68590,68610,71798,165833,830,2462538.125
2023-04-10,2305,68810.0,69050.0,68620.0,68740,68770,68590,45388,162497,-3336,1560725.96
2023-04-11,2305,68280.0,69040.0,68260.0,68880,68550,68770,71434,168974,6477,2448748.29
2023-04-12,2305,68880.0,69310.0,68740.0,68860,68970,68550,71602,167373,-1601,2469441.895
2023-04-13,2305,68950.0,69470.0,68830.0,69170,69150,68970,73713,170762,3389,2548845.875
2023-04-14,2305,69870.0,70330.0,69790.0,70050,70060,69150,92074,184910,14148,3225372.34
2023-04-17,2305,70360.0,70630.0,69600.0,70170,70040,70060,91210,178995,-5915,3194476.86
2023-04-18,2305,69850.0,69940.0,69420.0,69780,69640,70040,71199,164693,-14302,2479482.865
2023-04-19,2305,69670.0,69940.0,69350.0,69470,69600,69640,57686,155142,-9551,2007580.85
2023-04-20,2305,69290.0,69670.0,69270.0,69350,69480,69600,59872,141821,-13321,2079956.28
2023-04-21,2305,69210.0,69350.0,68640.0,68660,68910,69480,87135,121019,-20802,3002463.53
2023-04-24,2306,68620.0,68790.0,68200.0,68250,68400,68830,79006,164638,10099,2702075.915
2023-04-25,2306,68200.0,68620.0,67940.0,68080,68170,68400,100278,172143,7505,3418110.875
2023-04-26,2306,66850.0,67500.0,66660.0,67430,67100,68170,155671,183099,10956,5223141.83
2023-04-27,2306,67050.0,67270.0,66210.0,66560,66770,67100,143086,187019,3920,4777066.405
2023-04-28,2306,66400.0,67540.0,66120.0,67410,66900,66770,109486,176110,-10909,3662591.555
2023-05-04,2306,66850.0,67320.0,66690.0,66920,66990,66900,69291,178647,2537,2321161.315
2023-05-05,2306,66810.0,67090.0,66220.0,66810,66590,66990,111863,183407,4760,3724893.46
2023-05-08,2306,66590.0,67500.0,66470.0,67470,67030,66590,100568,184240,833,3370850.8
2023-05-09,2306,67570.0,67760.0,67040.0,67070,67400,67030,68922,179775,-4465,2322831.43
2023-05-10,2306,67190.0,67510.0,67050.0,67240,67240,67400,63972,180997,1222,2150954.605
2023-05-11,2306,67000.0,67070.0,65240.0,65310,66340,67240,166462,199613,18616,5521563.44
2023-05-12,2306,64860.0,64890.0,63910.0,64610,64380,66340,201152,200649,1036,6475903.875
2023-05-15,2306,64880.0,65250.0,64390.0,64980,64830,64380,137408,188681,-11968,4454759.865
2023-05-16,2306,65280.0,65360.0,64210.0,64360,64800,64830,110036,182484,-6197,3565269.145
2023-05-17,2306,63990.0,64660.0,63990.0,64550,64340,64800,107444,170735,-11749,3456762.12
2023-05-18,2306,65020.0,65970.0,65020.0,65760,65600,64340,115845,159314,-11421,3799866.985
2023-05-19,2307,65130.0,65560.0,64860.0,65550,65180,65470,93035,166331,2259,3032046.38
2023-05-22,2307,65850.0,65980.0,64520.0,64860,65110,65180,127097,184574,18243,4137959.72
2023-05-23,2307,64950.0,65210.0,64160.0,64220,64690,65110,112878,193455,8881,3651264.875
2023-05-24,2307,64150.0,64480.0,63570.0,63850,63950,64690,152324,205909,12454,4870684.085
2023-05-25,2307,63720.0,63820.0,62690.0,63460,63260,63950,188009,214592,8683,5947496.305
2023-05-26,2307,63770.0,64630.0,63390.0,64630,63900,63260,168729,207582,-7010,5391245.095
2023-05-29,2307,64730.0,65350.0,64520.0,65210,64930,63900,130619,198837,-8745,4241114.83
2023-05-30,2307,65200.0,65380.0,64440.0,64800,64930,64930,110677,197547,-1290,3593353.75
2023-05-31,2307,65100.0,65130.0,64550.0,64920,64810,64930,115592,196697,-850,3745994.08
2023-06-01,2307,64710.0,65830.0,64600.0,65720,65270,64810,136907,187263,-9434,4468348.135
2023-06-02,2307,65520.0,66440.0,65470.0,66250,65910,65270,118310,186135,-1128,3899394.565
2023-06-05,2307,66620.0,66670.0,65620.0,65770,66020,65910,96166,184023,-2112,3174898.225
2023-06-06,2307,66270.0,66870.0,66080.0,66450,66500,66020,110022,188316,4293,3658390.04
2023-06-07,2307,66550.0,66990.0,66430.0,66540,66690,66500,75251,187635,-681,2509310.395
2023-06-08,2307,66840.0,67180.0,66420.0,66660,66770,66690,96463,186766,-869,3220485.635
2023-06-09,2307,66650.0,67110.0,66630.0,67080,66880,66770,79701,185269,-1497,2665498.23
2023-06-12,2307,67410.0,67600.0,66750.0,66830,67100,66880,96021,184102,-1167,3221829.165
2023-06-13,2307,66830.0,67460.0,66620.0,67340,67010,67100,83194,184708,606,2787594.0
2023-06-14,2307,67870.0,68040.0,67600.0,67730,67860,67010,96678,188021,3313,3280605.48
2023-06-15,2307,68080.0,68200.0,67750.0,67850,67940,67860,72890,187863,-158,2476339.305
2023-06-16,2307,68250.0,68740.0,68140.0,68630,68420,67940,82419,187507,-356,2819820.18
2023-06-19,2307,68630.0,68800.0,68270.0,68450,68500,68420,75705,179713,-7794,2592968.77
2023-06-20,2307,68660.0,68780.0,68350.0,68570,68540,68500,57764,173110,-6603,1979831.335
2023-06-21,2307,68880.0,69370.0,68680.0,68930,69010,68540,86581,168139,-4971,2987605.405
2023-06-26,2307,68430.0,68770.0,68230.0,68490,68500,69010,75110,152864,-15275,2572747.625
2023-06-27,2308,68150.0,68380.0,67720.0,68150,68100,68150,68650,184629,8596,2337543.68
2023-06-28,2308,67820.0,67970.0,67600.0,67680,67770,68100,71765,189604,4975,2431950.385
2023-06-29,2308,67310.0,67460.0,67160.0,67230,67290,67770,78026,186515,-3089,2625334.96
2023-06-30,2308,66800.0,67540.0,66720.0,67300,67110,67290,101176,184924,-1591,3395036.63
2023-07-03,2308,67450.0,68470.0,67440.0,68260,68040,67110,84305,191113,6189,2868338.18
2023-07-04,2308,68290.0,68420.0,67960.0,68110,68190,68040,55895,192325,1212,1905913.785
2023-07-05,2308,67920.0,68070.0,67750.0,67760,67900,68190,46243,190735,-1590,1570080.215
2023-07-06,2308,67650.0,68170.0,67620.0,67800,67880,67900,63372,191141,406,2151001.745
2023-07-07,2308,67770.0,67970.0,67530.0,67610,67720,67880,64936,189293,-1848,2198955.055
2023-07-10,2308,67790.0,68150.0,67660.0,67750,67860,67720,70296,194794,5501,2385350.68
2023-07-11,2308,67710.0,68340.0,67680.0,68130,68070,67860,78453,197410,2616,2670344.68
2023-07-12,2308,67780.0,67910.0,67520.0,67750,67730,68070,77684,189842,-7568,2630981.925
2023-07-13,2308,68040.0,68710.0,68020.0,68610,68450,67730,93774,199600,9758,3209757.6
2023-07-14,2308,68970.0,69740.0,68880.0,69290,69450,68450,103035,206098,6498,3577891.035
2023-07-17,2308,69480.0,69540.0,68710.0,68740,69170,69450,80541,200090,-6008,2785520.955
2023-07-18,2308,68270.0,68690.0,68130.0,68510,68430,69170,77733,183455,-16635,2659946.535
2023-07-19,2308,68270.0,68790.0,68260.0,68760,68470,68430,54529,173891,-9564,1866957.965
2023-07-20,2308,68450.0,68730.0,68340.0,68500,68520,68470,62899,167531,-6360,2155103.945
2023-07-21,2308,68960.0,68970.0,68370.0,68720,68630,68520,60712,158739,-8792,2083467.67
2023-07-24,2308,68410.0,68530.0,68250.0,68290,68370,68630,65924,146739,-12000,2253802.885
2023-07-25,2309,68100.0,69000.0,68080.0,68940,68670,68210,86423,174376,20201,2967440.13
2023-07-26,2309,69260.0,69380.0,68940.0,69120,69180,68670,81761,187555,13179,2828229.47
2023-07-27,2309,68930.0,69470.0,68810.0,69000,69170,69180,82185,190916,3361,2842481.375
2023-07-28,2309,68880.0,69110.0,68700.0,69100,68850,69170,79752,184963,-5953,2745735.615
2023-07-31,2309,69200.0,69790.0,69190.0,69530,69460,68850,111745,197823,12860,3881279.625
2023-08-01,2309,70200.0,70940.0,70050.0,70600,70490,69460,131810,211385,13562,4646098.885
2023-08-02,2309,70160.0,70260.0,69380.0,69420,69790,70490,123013,195163,-16222,4292653.275
2023-08-03,2309,69100.0,69220.0,68770.0,68860,68990,69790,93550,185489,-9674,3227213.875
2023-08-04,2309,68800.0,69660.0,68800.0,69350,69290,68990,83325,186799,1310,2886969.275
2023-08-07,2309,69020.0,69180.0,68800.0,69030,68950,69290,73848,183274,-3525,2545997.625
2023-08-08,2309,69120.0,69230.0,68700.0,68730,68900,68950,76022,178702,-4572,2619070.745
2023-08-09,2309,67800.0,68690.0,67740.0,68600,68190,68900,113385,171560,-7142,3866383.475
2023-08-10,2309,68410.0,68730.0,68320.0,68590,68470,68190,64570,169306,-2254,2210844.93
2023-08-11,2309,68750.0,68850.0,68180.0,68200,68460,68470,88030,167514,-1792,3013542.795
2023-08-14,2309,67810.0,68180.0,67810.0,67940,67980,68460,87228,167073,-441,2964896.37
2023-08-15,2309,67960.0,68680.0,67950.0,68520,68270,67980,69397,165362,-1711,2369137.01
2023-08-16,2309,68020.0,68190.0,67550.0,67550,67870,68270,101573,161395,-3967,3447087.085
2023-08-17,2309,67560.0,68100.0,67560.0,67980,67810,67870,73127,153744,-7651,2479465.97
2023-08-18,2309,68320.0,68550.0,67970.0,68000,68300,67810,62392,149439,-4305,2130990.395
2023-08-21,2309,68120.0,68670.0,68010.0,68500,68430,68300,60816,143633,-5806,2081091.58
2023-08-22,2309,68530.0,68850.0,68350.0,68670,68540,68430,54165,139300,-4333,1856380.125
2023-08-23,2310,68710.0,69100.0,68650.0,68960,68870,68360,61185,137943,7741,2106996.365
2023-08-24,2310,69070.0,69320.0,68830.0,68870,69090,68870,77882,144637,6694,2690557.015
2023-08-25,2310,68740.0,69010.0,68650.0,68930,68830,69090,56301,146733,2096,1937776.81
2023-08-28,2310,69010.0,69390.0,68600.0,68900,68940,68830,93971,150010,3277,3239433.39
2023-08-29,2310,68940.0,69310.0,68870.0,69190,69090,68940,60273,153663,3653,2082279.015
2023-08-30,2310,69100.0,69510.0,68980.0,69380,69300,69090,73499,156770,3107,2546765.93
2023-08-31,2310,69570.0,69650.0,69280.0,69430,69480,69300,71401,159215,2445,2480679.315
2023-09-01,2310,69380.0,69730.0,69110.0,69730,69470,69480,78171,163818,4603,2715622.385
2023-09-04,2310,70150.0,70210.0,69270.0,69340,69720,69470,93696,164206,388,3266353.615
2023-09-05,2310,69210.0,69490.0,69010.0,69050,69240,69720,58182,159579,-4627,2014351.82
2023-09-06,2310,69410.0,69740.0,69320.0,69490,69520,69240,69558,159284,-295,2418073.315
2023-09-07,2310,69260.0,69360.0,68950.0,69220,69140,69520,69974,153952,-5332,2419194.17
2023-09-08,2310,68890.0,68980.0,68700.0,68750,68840,69140,67197,151406,-2546,2312955.72
2023-09-11,2310,68600.0,69100.0,68410.0,69080,68710,68840,73547,150046,-1360,2526963.03
2023-09-12,2310,69230.0,69510.0,69180.0,69250,69330,68710,60132,153821,3775,2084735.975
2023-09-13,2310,69250.0,69290.0,69000.0,69130,69110,69330,54913,155341,1520,1897565.025
2023-09-14,2310,69160.0,69510.0,69020.0,69470,69240,69110,75177,161461,6120,2602820.875
2023-09-15,2310,69570.0,69920.0,69370.0,69780,69650,69240,73293,164105,2644,2552732.665
2023-09-18,2310,69490.0,69520.0,69210.0,69450,69360,69650,67113,154807,-9298,2327702.21
2023-09-19,2310,69300.0,69350.0,68750.0,68790,68980,69360,81353,142679,-12128,2806016.38
2023-09-20,2310,68660.0,68900.0,68600.0,68740,68760,68980,61681,129493,-13186,2120785.48
2023-09-21,2310,68890.0,69110.0,68510.0,68510,68700,68760,64936,118676,-10817,2230634.985
2023-09-22,2311,67330.0,68100.0,67300.0,68020,67780,68550,100417,137995,8331,3403222.485
2023-09-25,2311,68140.0,68170.0,67580.0,67670,67870,67780,66780,144076,6081,2266266.345
2023-09-26,2311,67800.0,67880.0,67170.0,67190,67510,67870,79275,153243,9167,2676018.86
2023-09-27,2311,67190.0,67440.0,66980.0,67000,67180,67510,69492,153555,312,2334516.275
2023-09-28,2311,67110.0,67380.0,67000.0,67240,67210,67180,64133,152183,-1372,2155395.805
2023-10-09,2311,67130.0,67480.0,67060.0,67400,67340,67210,56913,152143,-40,1916506.43
2023-10-10,2311,67200.0,67300.0,66400.0,66460,66900,67340,101575,159994,7851,3398124.485
2023-10-11,2311,66270.0,66950.0,66190.0,66930,66630,66900,83168,157542,-2452,2770936.48
2023-10-12,2311,66680.0,66980.0,66510.0,66940,66700,66630,69661,157890,348,2323517.34
2023-10-13,2311,66610.0,66750.0,66070.0,66470,66430,66700,76393,159870,1980,2537603.73
2023-10-16,2311,66420.0,66650.0,65890.0,66630,66310,66430,72639,157410,-2460,2408645.535
2023-10-17,2311,66560.0,66580.0,65850.0,65880,66170,66310,74591,153845,-3565,2467962.85
2023-10-18,2311,65880.0,66900.0,65880.0,66700,66490,66170,71210,140576,-13269,2367441.875
2023-10-19,2311,66620.0,66780.0,66220.0,66470,66490,66490,53266,132399,-8177,1770877.8
2023-10-20,2312,66630.0,66680.0,65970.0,66060,66360,66420,60077,142285,8992,1993581.075
2023-10-23,2312,66200.0,66350.0,65610.0,65640,65920,66360,72629,158801,16516,2393923.14
2023-10-24,2312,65920.0,66540.0,65820.0,66490,66200,65920,90268,154382,-4419,2988115.215
2023-10-25,2312,66530.0,67100.0,66390.0,66920,66830,66200,94212,152260,-2122,3148304.635
2023-10-26,2312,66800.0,66840.0,66370.0,66550,66600,66830,61403,152146,-114,2044914.155
2023-10-27,2312,66680.0,66910.0,66390.0,66880,66620,66600,68039,159279,7133,2266613.635
2023-10-30,2312,67120.0,67430.0,67100.0,67320,67280,66620,76609,157196,-2083,2577469.28
2023-10-31,2312,67810.0,67840.0,67120.0,67310,67430,67280,75648,157294,98,2550579.165
2023-11-01,2312,67330.0,67450.0,67080.0,67280,67260,67430,54200,153306,-3988,1822882.185
2023-11-02,2312,67380.0,67700.0,67310.0,67410,67490,67260,57858,152858,-448,1952575.12
2023-11-03,2312,67530.0,67880.0,67440.0,67740,67680,67490,63980,154273,1415,2165214.185
2023-11-06,2312,67640.0,67650.0,67250.0,67590,67450,67680,66469,147938,-6335,2241910.18
2023-11-07,2312,67680.0,67830.0,67380.0,67410,67610,67450,48628,146797,-1141,1643927.275
